156,Mon Feb 21 14:34:43 EST 2022,true,comp533\model\TokenCounterModel.java,expectedMethodCall,java.util.List!clear:->void,Some method (clearReductionQueues:->void),comp533.model.TokenCounterModel:[@ModelClass]
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\model\TokenCounterModel.java,expectedMethodCall,java.lang.Thread!interrupt:->void,Some method (interruptThreads:->void),comp533.model.TokenCounterModel:[@ModelClass]
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\model\TokenCounterModel.java,expectedMethodCall,java.util.Map!clear:->void,Some method (clearReductionQueues:->void),comp533.model.TokenCounterModel:[@ModelClass]
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\model\TokenCounterModel.java,expectedMethodCall,java.lang.Thread!start:->void,Some method (startThreads:->void),comp533.model.TokenCounterModel:[@ModelClass]
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\model\TokenCounterModel.java,expectedMethodCall,@JoinerClass!join:->void,Some method (updateResult:comp533.view.TokenCounterView->void),comp533.model.TokenCounterModel:[@ModelClass]
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\model\TokenCounterModel.java,expectedMethodCall,java.util.concurrent.BlockingQueue!put:Object->void,Some method (produceBoundedBuffer:comp533.keyValue.KeyValue->void),comp533.model.TokenCounterModel:[@ModelClass]
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\model\TokenCounterModel.java,expectedMethodCall,java.util.List!add:*->.*,Some method (updateThreads:->void),comp533.model.TokenCounterModel:[@ModelClass]
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\model\TokenCounterModel.java,expectedMethodCall,java.util.List!get:int->Object,Some method (unblockSlaveThreads:->void),comp533.model.TokenCounterModel:[@ModelClass]
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\model\TokenCounterModel.java,expectedMethodCall,@SlaveClass!.*:->void,Some method (clearReductionQueues:->void),comp533.model.TokenCounterModel:[@ModelClass]
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\model\TokenCounterModel.java,expectedMethodCall,gradingTools.comp533s19.assignment0.AMapReduceTracer!traceEnqueue:Object->void,Some method (produceBoundedBuffer:comp533.keyValue.KeyValue->void),comp533.model.TokenCounterModel:[@ModelClass]
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\model\TokenCounterModel.java,expectedMethodCall,gradingTools.comp533s19.assignment0.AMapReduceTracer!traceAddedToMap:Object;Object->void,Some method (mergeIntermediaryResults:comp533.view.TokenCounterView->void),comp533.model.TokenCounterModel:[@ModelClass]
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\model\TokenCounterModel.java,expectedSetter,NumThreads,int,@ModelClass
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\model\TokenCounterModel.java,peerDoesNotHaveCommonProperties,readonly  p-v:3 access:public ReductionQueueListForTest:java.util.List(public , null),TokenCounterModel,comp533.model.SumModel
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\model\TokenCounterModel.java,peerDoesNotHaveCommonProperties,editable, g-s:0 p-v:3 access:public NumThreads:int(public ,public ),TokenCounterModel,comp533.model.SumModel
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\model\TokenCounterModel.java,peerDoesNotHaveCommonProperties,readonly  p-v:3 access:public Joiner:comp533.joiner.Joiner(public , null),TokenCounterModel,comp533.model.SumModel
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\model\TokenCounterModel.java,peerDoesNotHaveCommonProperties,readonly  p-v:3 access:public KeyValueQueueForTest:java.util.concurrent.BlockingQueue(public , null),TokenCounterModel,comp533.model.SumModel
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\model\TokenCounterModel.java,peerDoesNotHaveCommonProperties,readonly  p-v:3 access:public InputString:String(public , null),TokenCounterModel,comp533.model.SumModel
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\model\TokenCounterModel.java,peerDoesNotHaveCommonProperties,readonly  p-v:3 access:public Barrier:comp533.barrier.TokenCounterBarrier(public , null),TokenCounterModel,comp533.model.SumModel
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\model\TokenCounterModel.java,peerDoesNotHaveCommonProperties,readonly  p-v:3 access:public Result:java.util.Map(public , null),TokenCounterModel,comp533.model.SumModel
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\model\TokenCounterModel.java,missingSignature,terminate:->void,comp533.model.TokenCounterModel:[@ModelClass]
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\MvcTokenCounter.java,tags,comp533.MvcTokenCounter,@StandAloneTokenCounter
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\MvcTokenCounter.java,nameInDictionary,comp533.MvcTokenCounter,comp
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\MvcTokenCounter.java,nameInDictionary,comp533.MvcTokenCounter,token
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\MvcTokenCounter.java,nameInDictionary,comp533.MvcTokenCounter,counter
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\MvcTokenCounter.java,nameInDictionary,controller,controller
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\MvcTokenCounter.java,nameInDictionary,model,model
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\MvcTokenCounter.java,nameInDictionary,view,view
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\MvcTokenCounter.java,nameInDictionary,args,args
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\MvcTokenCounter.java,variableHasInterfaceType,ModelInterface,model
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\MyMapReduceConfiguration.java,nameInDictionary,comp533.MyMapReduceConfiguration,comp
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\MyMapReduceConfiguration.java,nameInDictionary,comp533.MyMapReduceConfiguration,my
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\MyMapReduceConfiguration.java,nameInDictionary,comp533.MyMapReduceConfiguration,map
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\MyMapReduceConfiguration.java,nameInDictionary,comp533.MyMapReduceConfiguration,reduce
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\MyMapReduceConfiguration.java,nameInDictionary,comp533.MyMapReduceConfiguration,configuration
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\MyMapReduceConfiguration.java,nameInDictionary,aNumThreads,a
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\MyMapReduceConfiguration.java,nameInDictionary,aNumThreads,num
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\MyMapReduceConfiguration.java,nameInDictionary,aNumThreads,threads
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\MyMapReduceConfiguration.java,classHasAtLeastOneInterface,comp533.MyMapReduceConfiguration,No Tag
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\MyMapReduceConfiguration.java,publicMethodsDoNotOverride,[public  getSlaveClass:->Class, public  getBarrier:int->Object, public  getBarrierClass:->Class, public  getClientTokenCounter:->Class, public  getControllerClass:->Class, public  getIntSummingMapper:->Object, public  getIntSummingMapperClass:->Class, public  getJoiner:int->Object, public  getJoinerClass:->Class, public  getKeyValueClass:->Class, public  getMapperFactory:->Class, public  getModelClass:->Class, public  getPartitioner:->Object, public  getPartitionerClass:->Class, public  getPartitionerFactory:->Class, public  getReducer:->Object, public  getReducerClass:->Class, public  getReducerFactory:->Class, public  getRemoteClientFacebookMapReduce:->Class, public  getRemoteClientObjectClass:->Class, public  getRemoteClientObjectInterface:->Class, public  getRemoteModelInterface:->Class, public  getServerFacebookMapReduce:->Class, public  getServerIntegerSummer:->Class, public  getServerTokenCounter:->Class, public  getStandAloneFacebookMapReduce:->Class, public  getStandAloneIntegerSummer:->Class, public  getStandAloneTokenCounter:->Class, public  getTokenCountingMapper:->Object, public  getTokenCountingMapperClass:->Class, public  getViewClass:->Class]
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\MyStandAloneTokenCounter.java,nameInDictionary,comp533.MyStandAloneTokenCounter,comp
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\MyStandAloneTokenCounter.java,nameInDictionary,comp533.MyStandAloneTokenCounter,my
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\MyStandAloneTokenCounter.java,nameInDictionary,comp533.MyStandAloneTokenCounter,stand
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\MyStandAloneTokenCounter.java,nameInDictionary,comp533.MyStandAloneTokenCounter,alone
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\MyStandAloneTokenCounter.java,nameInDictionary,comp533.MyStandAloneTokenCounter,token
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\MyStandAloneTokenCounter.java,nameInDictionary,comp533.MyStandAloneTokenCounter,counter
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\MyStandAloneTokenCounter.java,nameInDictionary,QUIT,quit
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\MyStandAloneTokenCounter.java,nameInDictionary,SCAN,scan
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\MyStandAloneTokenCounter.java,nameInDictionary,counter,counter
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\MyStandAloneTokenCounter.java,nameInDictionary,line,line
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\MyStandAloneTokenCounter.java,nameInDictionary,tokens,tokens
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\MyStandAloneTokenCounter.java,nameInDictionary,tokenMap,token
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\MyStandAloneTokenCounter.java,nameInDictionary,tokenMap,map
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\MyStandAloneTokenCounter.java,nameInDictionary,token,token
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\MyStandAloneTokenCounter.java,nameInDictionary,count,count
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\MyStandAloneTokenCounter.java,nameInDictionary,result,result
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\MyStandAloneTokenCounter.java,nameInDictionary,args,args
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\MyStandAloneTokenCounter.java,methodBlockLimit,MyStandAloneTokenCounter,METHOD_DEF[11x1],2,1
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\MyStandAloneTokenCounter.java,nestedBlockDepth,2,1
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\partitioner\Partitioner.java,tags,comp533.partitioner.Partitioner,@PartitionerClass
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\partitioner\Partitioner.java,nameInDictionary,comp533.partitioner.Partitioner,comp
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\partitioner\Partitioner.java,nameInDictionary,comp533.partitioner.Partitioner,partitioner
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\partitioner\Partitioner.java,nameInDictionary,key,key
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\partitioner\Partitioner.java,nameInDictionary,value,value
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\partitioner\Partitioner.java,nameInDictionary,numOfPartitions,num
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\partitioner\Partitioner.java,nameInDictionary,numOfPartitions,of
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\partitioner\Partitioner.java,nameInDictionary,numOfPartitions,partitions
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\partitioner\TokenCounterPartitioner.java,tags,comp533.partitioner.TokenCounterPartitioner,@PartitionerClass
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\partitioner\TokenCounterPartitioner.java,nameInDictionary,comp533.partitioner.TokenCounterPartitioner,comp
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\partitioner\TokenCounterPartitioner.java,nameInDictionary,comp533.partitioner.TokenCounterPartitioner,partitioner
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\partitioner\TokenCounterPartitioner.java,nameInDictionary,comp533.partitioner.TokenCounterPartitioner,token
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\partitioner\TokenCounterPartitioner.java,nameInDictionary,comp533.partitioner.TokenCounterPartitioner,counter
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\partitioner\TokenCounterPartitioner.java,nameInDictionary,keyFirstChar,key
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\partitioner\TokenCounterPartitioner.java,nameInDictionary,keyFirstChar,first
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\partitioner\TokenCounterPartitioner.java,nameInDictionary,keyFirstChar,char
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\partitioner\TokenCounterPartitioner.java,nameInDictionary,lowercaseKeyFirstChar,lowercase
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\partitioner\TokenCounterPartitioner.java,nameInDictionary,lowercaseKeyFirstChar,key
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\partitioner\TokenCounterPartitioner.java,nameInDictionary,lowercaseKeyFirstChar,first
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\partitioner\TokenCounterPartitioner.java,nameInDictionary,lowercaseKeyFirstChar,char
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\partitioner\TokenCounterPartitioner.java,nameInDictionary,maxPartitionSize,max
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\partitioner\TokenCounterPartitioner.java,nameInDictionary,maxPartitionSize,partition
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\partitioner\TokenCounterPartitioner.java,nameInDictionary,maxPartitionSize,size
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\partitioner\TokenCounterPartitioner.java,nameInDictionary,key,key
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\partitioner\TokenCounterPartitioner.java,nameInDictionary,value,value
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\partitioner\TokenCounterPartitioner.java,nameInDictionary,numOfPartitions,num
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\partitioner\TokenCounterPartitioner.java,nameInDictionary,numOfPartitions,of
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\partitioner\TokenCounterPartitioner.java,nameInDictionary,numOfPartitions,partitions
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\partitioner\TokenCounterPartitioner.java,missingMethodCall,gradingTools.comp533s19.assignment0.AMapReduceTracer!tracePartitionAssigned:Object;Object;int;int->void,No method,comp533.partitioner.TokenCounterPartitioner:[@PartitionerClass]
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\partitioner\TokenCounterPartitioner.java,classHasAtLeastOneInterface,comp533.partitioner.TokenCounterPartitioner,No Tag
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\partitioner\TokenCounterPartitioner.java,publicMethodsOverride,[]
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\partitioner\TokenCounterPartitioner.java,expectedMethodCall,java.lang.Character!toLowerCase:*->.*,Some method (getPartition:String;Integer;int->int),comp533.partitioner.TokenCounterPartitioner:[@PartitionerClass]
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\partitioner\TokenCounterPartitioner.java,expectedMethodCall,java.lang.Character!isLetter:*->.*,Some method (getPartition:String;Integer;int->int),comp533.partitioner.TokenCounterPartitioner:[@PartitionerClass]
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\partitioner\TokenCounterPartitioner.java,expectedMethodCall,java.lang.Math!floor:double->double,Some method (getPartition:String;Integer;int->int),comp533.partitioner.TokenCounterPartitioner:[@PartitionerClass]
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\partitioner\TokenCounterPartitioner.java,expectedMethodCall,java.lang.Math!ceil:double->double,Some method (getPartition:String;Integer;int->int),comp533.partitioner.TokenCounterPartitioner:[@PartitionerClass]
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\partitioner\TokenCounterPartitioner.java,expectedMethodCall,java.lang.String!charAt:int->char,Some method (getPartition:String;Integer;int->int),comp533.partitioner.TokenCounterPartitioner:[@PartitionerClass]
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\partitioner\TokenCounterPartitionerFactory.java,tags,comp533.partitioner.TokenCounterPartitionerFactory,@PartitionerFactory
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\partitioner\TokenCounterPartitionerFactory.java,nameInDictionary,comp533.partitioner.TokenCounterPartitionerFactory,comp
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\partitioner\TokenCounterPartitionerFactory.java,nameInDictionary,comp533.partitioner.TokenCounterPartitionerFactory,partitioner
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\partitioner\TokenCounterPartitionerFactory.java,nameInDictionary,comp533.partitioner.TokenCounterPartitionerFactory,token
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\partitioner\TokenCounterPartitionerFactory.java,nameInDictionary,comp533.partitioner.TokenCounterPartitionerFactory,counter
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\partitioner\TokenCounterPartitionerFactory.java,nameInDictionary,comp533.partitioner.TokenCounterPartitionerFactory,factory
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\partitioner\TokenCounterPartitionerFactory.java,nameInDictionary,partitioner,partitioner
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\partitioner\TokenCounterPartitionerFactory.java,nameInDictionary,newPartitioner,new
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\partitioner\TokenCounterPartitionerFactory.java,nameInDictionary,newPartitioner,partitioner
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\partitioner\TokenCounterPartitionerFactory.java,variableHasClassType,TokenCounterPartitioner,partitioner
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\partitioner\TokenCounterPartitionerFactory.java,variableHasClassType,TokenCounterPartitioner,getPartitioner
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\partitioner\TokenCounterPartitionerFactory.java,variableHasClassType,TokenCounterPartitioner,newPartitioner
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\partitioner\TokenCounterPartitionerFactory.java,expectedGetter,Partitioner,@PartitionerClass,@PartitionerFactory
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\reducer\Reducer.java,tags,comp533.reducer.Reducer,@ReducerClass
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\reducer\Reducer.java,nameInDictionary,comp533.reducer.Reducer,comp
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\reducer\Reducer.java,nameInDictionary,comp533.reducer.Reducer,reducer
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\reducer\Reducer.java,nameInDictionary,keyValue,key
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\reducer\Reducer.java,nameInDictionary,keyValue,value
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\reducer\Reducer.java,nameInDictionary,key,key
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\reducer\Reducer.java,nameInDictionary,value,value
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\reducer\Reducer.java,nameInDictionary,sum,sum
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\reducer\Reducer.java,nameInDictionary,argList,arg
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\reducer\Reducer.java,nameInDictionary,argList,list
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\reducer\Reducer.java,nameNotInDictionary,newmap,newmap
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\reducer\Reducer.java,variableHasClassType,KeyValue,keyValue
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\reducer\Reducer.java,classHasAtLeastOneInterface,comp533.reducer.Reducer,No Tag
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\reducer\Reducer.java,publicMethodsOverride,[]
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\reducer\ReducerFactory.java,tags,comp533.reducer.ReducerFactory,@ReducerFactory
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\reducer\ReducerFactory.java,nameInDictionary,comp533.reducer.ReducerFactory,comp
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\reducer\ReducerFactory.java,nameInDictionary,comp533.reducer.ReducerFactory,reducer
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\reducer\ReducerFactory.java,nameInDictionary,comp533.reducer.ReducerFactory,factory
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\reducer\ReducerFactory.java,nameInDictionary,reducer,reducer
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\reducer\ReducerFactory.java,nameNotInDictionary,newreducer,newreducer
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\reducer\ReducerFactory.java,variableHasInterfaceType,ReducerInterface,reducer
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\reducer\ReducerFactory.java,variableHasInterfaceType,ReducerInterface,getReducer
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\reducer\ReducerFactory.java,variableHasInterfaceType,ReducerInterface,newreducer
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\reducer\ReducerInterface.java,tags,comp533.reducer.ReducerInterface,@ReducerClass
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\reducer\ReducerInterface.java,nameInDictionary,comp533.reducer.ReducerInterface,comp
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\reducer\ReducerInterface.java,nameInDictionary,comp533.reducer.ReducerInterface,reducer
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\reducer\ReducerInterface.java,nameInDictionary,comp533.reducer.ReducerInterface,interface
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\reducer\ReducerInterface.java,nameInDictionary,argList,arg
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\reducer\ReducerInterface.java,nameInDictionary,argList,list
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\RunSpring22Assignment2Tests.java,nameInDictionary,comp533.RunSpring22Assignment2Tests,comp
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\RunSpring22Assignment2Tests.java,nameInDictionary,comp533.RunSpring22Assignment2Tests,run
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\RunSpring22Assignment2Tests.java,nameInDictionary,comp533.RunSpring22Assignment2Tests,spring
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\RunSpring22Assignment2Tests.java,nameInDictionary,comp533.RunSpring22Assignment2Tests,assignment
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\RunSpring22Assignment2Tests.java,nameInDictionary,comp533.RunSpring22Assignment2Tests,tests
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\RunSpring22Assignment2Tests.java,nameInDictionary,MAX_PRINTED_TRACES,max
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\RunSpring22Assignment2Tests.java,nameInDictionary,MAX_PRINTED_TRACES,printed
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\RunSpring22Assignment2Tests.java,nameInDictionary,MAX_PRINTED_TRACES,traces
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\RunSpring22Assignment2Tests.java,nameInDictionary,MAX_TRACES,max
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\RunSpring22Assignment2Tests.java,nameInDictionary,MAX_TRACES,traces
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\RunSpring22Assignment2Tests.java,nameInDictionary,TIME_OUT,time
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\RunSpring22Assignment2Tests.java,nameInDictionary,TIME_OUT,out
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\RunSpring22Assignment2Tests.java,nameInDictionary,args,args
156,Mon Feb 21 14:34:43 EST 2022,true,comp533\slave\Slave.java,tags,comp533.slave.Slave,@SlaveClass
156,Mon Feb 21 14:34:44 EST 2022,true,comp533\slave\Slave.java,nameInDictionary,comp533.slave.Slave,comp
156,Mon Feb 21 14:34:44 EST 2022,true,comp533\slave\Slave.java,nameInDictionary,comp533.slave.Slave,slave
156,Mon Feb 21 14:34:44 EST 2022,true,comp533\slave\Slave.java,nameInDictionary,threadId,thread
156,Mon Feb 21 14:34:44 EST 2022,true,comp533\slave\Slave.java,nameInDictionary,threadId,id
156,Mon Feb 21 14:34:44 EST 2022,true,comp533\slave\Slave.java,nameInDictionary,keyValueList,key
156,Mon Feb 21 14:34:44 EST 2022,true,comp533\slave\Slave.java,nameInDictionary,keyValueList,value
156,Mon Feb 21 14:34:44 EST 2022,true,comp533\slave\Slave.java,nameInDictionary,keyValueList,list
156,Mon Feb 21 14:34:44 EST 2022,true,comp533\slave\Slave.java,nameInDictionary,counter,counter
156,Mon Feb 21 14:34:44 EST 2022,true,comp533\slave\Slave.java,nameInDictionary,boundedBuffer,bounded
156,Mon Feb 21 14:34:44 EST 2022,true,comp533\slave\Slave.java,nameInDictionary,boundedBuffer,buffer
156,Mon Feb 21 14:34:44 EST 2022,true,comp533\slave\Slave.java,nameInDictionary,consumedItem,consumed
156,Mon Feb 21 14:34:44 EST 2022,true,comp533\slave\Slave.java,nameInDictionary,consumedItem,item
156,Mon Feb 21 14:34:44 EST 2022,true,comp533\slave\Slave.java,nameInDictionary,reducer,reducer
156,Mon Feb 21 14:34:44 EST 2022,true,comp533\slave\Slave.java,nameInDictionary,reduceQueueList,reduce
156,Mon Feb 21 14:34:44 EST 2022,true,comp533\slave\Slave.java,nameInDictionary,reduceQueueList,queue
156,Mon Feb 21 14:34:44 EST 2022,true,comp533\slave\Slave.java,nameInDictionary,reduceQueueList,list
156,Mon Feb 21 14:34:44 EST 2022,true,comp533\slave\Slave.java,nameInDictionary,partitioner,partitioner
156,Mon Feb 21 14:34:44 EST 2022,true,comp533\slave\Slave.java,nameInDictionary,entry,entry
156,Mon Feb 21 14:34:44 EST 2022,true,comp533\slave\Slave.java,nameInDictionary,key,key
156,Mon Feb 21 14:34:44 EST 2022,true,comp533\slave\Slave.java,nameInDictionary,value,value
156,Mon Feb 21 14:34:44 EST 2022,true,comp533\slave\Slave.java,nameInDictionary,numOfPartitions,num
156,Mon Feb 21 14:34:44 EST 2022,true,comp533\slave\Slave.java,nameInDictionary,numOfPartitions,of
156,Mon Feb 21 14:34:44 EST 2022,true,comp533\slave\Slave.java,nameInDictionary,numOfPartitions,partitions
156,Mon Feb 21 14:34:44 EST 2022,true,comp533\slave\Slave.java,nameInDictionary,index,index
156,Mon Feb 21 14:34:44 EST 2022,true,comp533\slave\Slave.java,nameInDictionary,keyValue,key
156,Mon Feb 21 14:34:44 EST 2022,true,comp533\slave\Slave.java,nameInDictionary,keyValue,value
156,Mon Feb 21 14:34:44 EST 2022,true,comp533\slave\Slave.java,nameInDictionary,partiallyReducedMap,partially
156,Mon Feb 21 14:34:44 EST 2022,true,comp533\slave\Slave.java,nameInDictionary,partiallyReducedMap,reduced
156,Mon Feb 21 14:34:44 EST 2022,true,comp533\slave\Slave.java,nameInDictionary,partiallyReducedMap,map
156,Mon Feb 21 14:34:44 EST 2022,true,comp533\slave\Slave.java,nameInDictionary,tokenCounterBarrier,token
156,Mon Feb 21 14:34:44 EST 2022,true,comp533\slave\Slave.java,nameInDictionary,tokenCounterBarrier,counter
156,Mon Feb 21 14:34:44 EST 2022,true,comp533\slave\Slave.java,nameInDictionary,tokenCounterBarrier,barrier
156,Mon Feb 21 14:34:44 EST 2022,true,comp533\slave\Slave.java,nameInDictionary,originalMap,original
156,Mon Feb 21 14:34:44 EST 2022,true,comp533\slave\Slave.java,nameInDictionary,originalMap,map
156,Mon Feb 21 14:34:44 EST 2022,true,comp533\slave\Slave.java,nameInDictionary,reductionQueueList,reduction
156,Mon Feb 21 14:34:44 EST 2022,true,comp533\slave\Slave.java,nameInDictionary,reductionQueueList,queue
156,Mon Feb 21 14:34:44 EST 2022,true,comp533\slave\Slave.java,nameInDictionary,reductionQueueList,list
156,Mon Feb 21 14:34:44 EST 2022,true,comp533\slave\Slave.java,nameInDictionary,reductionQueue,reduction
156,Mon Feb 21 14:34:44 EST 2022,true,comp533\slave\Slave.java,nameInDictionary,reductionQueue,queue
